Time,"Theta - radians (5 m, 20 degrees)","Theta - degrees (5 m, 20 degrees)","Theta - radians (5 m, 15 degrees)","Theta - degrees (5 m, 15 degrees)","Theta - radians (2.5 m, 20 degrees)","Theta - degrees (2.5 m, 20 degrees)","Theta - radians (2.5 m, 15 degrees)","Theta - degrees (2.5 m, 15 degrees)"
14.5,2.401238301,0.041909514,1.800928726,0.031432136,-18.14412554,-0.316674731,-13.60809416,-0.237506048
14.5,2.401238301,0.041909514,1.800928726,0.031432136,-18.14412554,-0.316674731,-13.60809416,-0.237506048
14.5125,2.053420114,0.035838942,1.540065085,0.026879206,-17.93036146,-0.312943844,-13.4477711,-0.234707883
14.51875,1.879268538,0.032799424,1.409451404,0.024599568,-17.81935281,-0.311006377,-13.36451461,-0.233254783
14.54615385,1.114160191,0.019445764,0.835620143,0.014584323,-17.30064793,-0.301953269,-12.97548595,-0.226464952
14.55,1.006619486,0.017568824,0.754964614,0.013176618,-17.22373575,-0.300610898,-12.91780181,-0.225458174
14.525,1.704973083,0.029757394,1.278729812,0.022318045,-17.7056156,-0.309021288,-13.2792117,-0.231765966
14.55,1.006619486,0.017568824,0.754964614,0.013176618,-17.22373575,-0.300610898,-12.91780181,-0.225458174
14.55,1.006619486,0.017568824,0.754964614,0.013176618,-17.22373575,-0.300610898,-12.91780181,-0.225458174
14.55,1.006619486,0.017568824,0.754964614,0.013176618,-17.22373575,-0.300610898,-12.91780181,-0.225458174
14.5625,0.656926785,0.011465535,0.492695089,0.008599152,-16.9668969,-0.296128215,-12.72517268,-0.222096161
14.56875,0.481998297,0.008412457,0.361498722,0.006309343,-16.83457051,-0.293818684,-12.62592788,-0.220364013
14.59615385,-0.285253054,-0.004978605,-0.21393979,-0.003733954,-16.22421862,-0.283166034,-12.16816397,-0.212374525
14.6,-0.392929751,-0.006857918,-0.294697314,-0.005143438,-16.13469114,-0.281603484,-12.10101836,-0.211202613
14.575,0.307032905,0.005358735,0.230274679,0.004019051,-16.69966636,-0.291464162,-12.52474977,-0.218598121
14.6,-0.392929751,-0.006857918,-0.294697314,-0.005143438,-16.13469114,-0.281603484,-12.10101836,-0.211202613
14.6,-0.392929751,-0.006857918,-0.294697314,-0.005143438,-16.13469114,-0.281603484,-12.10101836,-0.211202613
14.6,-0.392929751,-0.006857918,-0.294697314,-0.005143438,-16.13469114,-0.281603484,-12.10101836,-0.211202613
14.6125,-0.742784171,-0.012964029,-0.557088128,-0.009723022,-15.8372925,-0.276412899,-11.87796937,-0.207309674
14.61875,-0.917632773,-0.016015713,-0.68822458,-0.012011785,-15.68494411,-0.273753918,-11.76370809,-0.205315438
14.64615385,-1.683269128,-0.029378588,-1.262451846,-0.022033941,-14.98892177,-0.261606036,-11.24169133,-0.196204527
14.65,-1.790554419,-0.03125107,-1.342915814,-0.023438303,-14.88765566,-0.259838609,-11.16574174,-0.194878957
14.625,-1.092411119,-0.019066171,-0.819308339,-0.014299628,-15.530194,-0.271053019,-11.6476455,-0.203289764
14.65,-1.790554419,-0.03125107,-1.342915814,-0.023438303,-14.88765566,-0.259838609,-11.16574174,-0.194878957
14.65,-1.790554419,-0.03125107,-1.342915814,-0.023438303,-14.88765566,-0.259838609,-11.16574174,-0.194878957
14.65,-1.790554419,-0.03125107,-1.342915814,-0.023438303,-14.88765566,-0.259838609,-11.16574174,-0.194878957
14.6625,-2.13885697,-0.037330096,-1.604142728,-0.027997572,-14.55260934,-0.253990948,-10.914457,-0.190493211
14.66875,-2.312769277,-0.040365439,-1.734576958,-0.030274079,-14.38173075,-0.251008554,-10.78629807,-0.188256415
14.69615385,-3.073040552,-0.053634676,-2.304780414,-0.040226007,-13.60685342,-0.237484393,-10.20514006,-0.178113295
14.7,-3.179408951,-0.055491154,-2.384556714,-0.041618366,-13.49484025,-0.235529394,-10.12113019,-0.176647046
14.675,-2.486504514,-0.043397691,-1.864878385,-0.032548268,-14.20865,-0.247987725,-10.6564875,-0.185990794
14.7,-3.179408951,-0.055491154,-2.384556714,-0.041618366,-13.49484025,-0.235529394,-10.12113019,-0.176647046
14.7,-3.179408951,-0.055491154,-2.384556714,-0.041618366,-13.49484025,-0.235529394,-10.12113019,-0.176647046
14.7,-3.179408951,-0.055491154,-2.384556714,-0.041618366,-13.49484025,-0.235529394,-10.12113019,-0.176647046
14.7125,-3.524453649,-0.061513321,-2.643340237,-0.04613499,-13.12542703,-0.229081917,-9.844070276,-0.171811438
14.71875,-3.696577839,-0.064517454,-2.772433379,-0.048388091,-12.9376915,-0.225805314,-9.703268623,-0.169353986
14.74615385,-4.447760224,-0.07762806,-3.335820168,-0.058221045,-12.09154676,-0.211037303,-9.068660068,-0.158277977
14.75,-4.552690741,-0.079459443,-3.414518056,-0.059594582,-11.96988339,-0.208913876,-8.97741254,-0.156685407
14.725,-3.868419011,-0.067516649,-2.901314258,-0.050637486,-12.7479749,-0.222494135,-9.560981176,-0.166870601
14.75,-4.552690741,-0.079459443,-3.414518056,-0.059594582,-11.96988339,-0.208913876,-8.97741254,-0.156685407
14.75,-4.552690741,-0.079459443,-3.414518056,-0.059594582,-11.96988339,-0.208913876,-8.97741254,-0.156685407
14.75,-4.552690741,-0.079459443,-3.414518056,-0.059594582,-11.96988339,-0.208913876,-8.97741254,-0.156685407
14.7625,-4.892787556,-0.085395252,-3.669590667,-0.064046439,-11.56972056,-0.201929717,-8.677290421,-0.151447288
14.76875,-5.062280564,-0.088353464,-3.796710423,-0.066265098,-11.36696638,-0.198390989,-8.525224781,-0.148793242
14.79615385,-5.800694769,-0.101241223,-4.350521077,-0.075930917,-10.45783968,-0.182523735,-7.843379762,-0.136892801
14.8,-5.903673453,-0.10303854,-4.42775509,-0.077278905,-10.32771743,-0.180252673,-7.745788072,-0.135189505
14.775,-5.231385994,-0.09130491,-3.923539495,-0.068478683,-11.16247164,-0.194821883,-8.371853733,-0.146116412
14.8,-5.903673453,-0.10303854,-4.42775509,-0.077278905,-10.32771743,-0.180252673,-7.745788072,-0.135189505
14.8,-5.903673453,-0.10303854,-4.42775509,-0.077278905,-10.32771743,-0.180252673,-7.745788072,-0.135189505
14.8,-5.903673453,-0.10303854,-4.42775509,-0.077278905,-10.32771743,-0.180252673,-7.745788072,-0.135189505
14.8125,-6.237156592,-0.108858918,-4.677867444,-0.081644189,-9.900723393,-0.172800222,-7.425542545,-0.129600166
14.81875,-6.403188242,-0.111756717,-4.802391181,-0.083817538,-9.684935926,-0.16903402,-7.263701945,-0.126775515
14.84615385,-7.125217515,-0.124358506,-5.343913136,-0.093268879,-8.721729449,-0.152222895,-6.541297087,-0.114167172
14.85,-7.225739976,-0.126112953,-5.419304982,-0.094584715,-8.584422471,-0.149826436,-6.438316853,-0.112369827
14.825,-6.568729651,-0.11464596,-4.926547238,-0.08598447,-9.467665473,-0.165241935,-7.100749104,-0.123931451
14.85,-7.225739976,-0.126112953,-5.419304982,-0.094584715,-8.584422471,-0.149826436,-6.438316853,-0.112369827
14.85,-7.225739976,-0.126112953,-5.419304982,-0.094584715,-8.584422471,-0.149826436,-6.438316853,-0.112369827
14.85,-7.225739976,-0.126112953,-5.419304982,-0.094584715,-8.584422471,-0.149826436,-6.438316853,-0.112369827
14.8625,-7.550976038,-0.131789394,-5.663232028,-0.098842045,-8.134778348,-0.141978666,-6.101083761,-0.106484
14.86875,-7.712733107,-0.134612587,-5.78454983,-0.10095944,-7.908070592,-0.138021869,-5.931052944,-0.103516402
14.89615385,-8.414840948,-0.146866681,-6.311130711,-0.11015001,-6.900216047,-0.120431489,-5.175162035,-0.090323617
14.9,-8.512414828,-0.148569666,-6.384311121,-0.11142725,-6.757068853,-0.117933099,-5.06780164,-0.088449824
14.875,-7.873899673,-0.137425474,-5.905424755,-0.103069106,-7.680151927,-0.134043938,-5.760113946,-0.100532954
14.9,-8.512414828,-0.148569666,-6.384311121,-0.11142725,-6.757068853,-0.117933099,-5.06780164,-0.088449824
14.9,-8.512414828,-0.148569666,-6.384311121,-0.11142725,-6.757068853,-0.117933099,-5.06780164,-0.088449824
14.9,-8.512414828,-0.148569666,-6.384311121,-0.11142725,-6.757068853,-0.117933099,-5.06780164,-0.088449824
14.9125,-8.827810807,-0.154074364,-6.620858105,-0.115555773,-6.289177559,-0.109766856,-4.716883169,-0.082325142
14.91875,-8.984501009,-0.156809124,-6.738375756,-0.117606843,-6.053769435,-0.105658209,-4.540327077,-0.079243657
14.94615385,-9.663248494,-0.168655503,-7.247436371,-0.126491627,-5.011135735,-0.087460818,-3.758351801,-0.065595613
14.95,-9.757395876,-0.170298684,-7.318046907,-0.127724013,-4.863550023,-0.084884961,-3.647662517,-0.063663721
14.925,-9.140503339,-0.159531879,-6.855377504,-0.119648909,-5.81743434,-0.101533383,-4.363075755,-0.076150037
14.95,-9.757395876,-0.170298684,-7.318046907,-0.127724013,-4.863550023,-0.084884961,-3.647662517,-0.063663721
14.95,-9.757395876,-0.170298684,-7.318046907,-0.127724013,-4.863550023,-0.084884961,-3.647662517,-0.063663721
14.95,-9.757395876,-0.170298684,-7.318046907,-0.127724013,-4.863550023,-0.084884961,-3.647662517,-0.063663721
14.9625,-10.06140696,-0.175604679,-7.546055223,-0.131703509,-4.381993148,-0.076480208,-3.286494861,-0.057360156
14.96875,-10.21226283,-0.17823761,-7.659197122,-0.133678208,-4.140189773,-0.072259943,-3.10514233,-0.054194957
14.99615385,-10.86432545,-0.18961825,-8.148244091,-0.142213688,-3.072986385,-0.05363373,-2.304739789,-0.040225298
15,-10.9545852,-0.19119358,-8.215938903,-0.143395185,-2.922407313,-0.05100563,-2.191805485,-0.038254222
14.975,-10.36233682,-0.180856896,-7.771752618,-0.135642672,-3.89775244,-0.068028614,-2.92331433,-0.05102146
15,-10.9545852,-0.19119358,-8.215938903,-0.143395185,-2.922407313,-0.05100563,-2.191805485,-0.038254222
15,-10.9545852,-0.19119358,-8.215938903,-0.143395185,-2.922407313,-0.05100563,-2.191805485,-0.038254222
15,-10.9545852,-0.19119358,-8.215938903,-0.143395185,-2.922407313,-0.05100563,-2.191805485,-0.038254222
15.0125,-11.24572235,-0.196274882,-8.434291765,-0.147206161,-2.431900264,-0.042444667,-1.823925198,-0.0318335
15.01875,-11.39000499,-0.198793089,-8.542503744,-0.149094817,-2.186069376,-0.038154108,-1.639552032,-0.028615581
15.04615385,-12.01218895,-0.209652248,-9.009141716,-0.157239186,-1.104746354,-0.019281461,-0.828559766,-0.014461096
15.05,-12.09811898,-0.21115201,-9.073589235,-0.158364007,-0.952648394,-0.016626851,-0.714486296,-0.012470138
15.025,-11.53341559,-0.201296076,-8.650061691,-0.150972057,-1.939903751,-0.033857708,-1.454927813,-0.025393281
15.05,-12.09811898,-0.21115201,-9.073589235,-0.158364007,-0.952648394,-0.016626851,-0.714486296,-0.012470138
15.05,-12.09811898,-0.21115201,-9.073589235,-0.158364007,-0.952648394,-0.016626851,-0.714486296,-0.012470138
15.05,-12.09811898,-0.21115201,-9.073589235,-0.158364007,-0.952648394,-0.016626851,-0.714486296,-0.012470138
15.0625,-12.3749562,-0.215983731,-9.281217151,-0.161987798,-0.457994213,-0.007993507,-0.34349566,-0.00599513
15.06875,-12.51195892,-0.218374879,-9.383969187,-0.163781159,-0.210542989,-0.003674668,-0.157907242,-0.002756001
15.09615385,-13.10121676,-0.228659368,-9.825912569,-0.171494526,0.874311352,0.015259612,0.655733514,0.011444709
15.1,-13.18239618,-0.230076217,-9.886797131,-0.172557162,1.026438858,0.017914738,0.769829143,0.013436053
15.075,-12.64800369,-0.220749308,-9.486002767,-0.165561981,0.036940475,0.000644733,0.027705356,0.00048355
15.1,-13.18239618,-0.230076217,-9.886797131,-0.172557162,1.026438858,0.017914738,0.769829143,0.013436053
15.1,-13.18239618,-0.230076217,-9.886797131,-0.172557162,1.026438858,0.017914738,0.769829143,0.013436053
15.1,-13.18239618,-0.230076217,-9.886797131,-0.172557162,1.026438858,0.017914738,0.769829143,0.013436053
15.1125,-13.44357752,-0.234634691,-10.08268314,-0.175976018,1.520396516,0.026535925,1.140297387,0.019901944
15.11875,-13.57262927,-0.236887069,-10.17947195,-0.177665302,1.767045035,0.030840754,1.325283776,0.023130565
15.14615385,-14.12607481,-0.246546516,-10.59455611,-0.184909887,2.844807802,0.049651263,2.133605851,0.037238447
15.15,-14.202106,-0.24787351,-10.6515795,-0.185905133,2.995475221,0.052280905,2.246606416,0.039210679
15.125,-13.70064187,-0.23912131,-10.27548141,-0.179340983,2.013422979,0.03514086,1.510067234,0.026355645
15.15,-14.202106,-0.24787351,-10.6515795,-0.185905133,2.995475221,0.052280905,2.246606416,0.039210679
15.15,-14.202106,-0.24787351,-10.6515795,-0.185905133,2.995475221,0.052280905,2.246606416,0.039210679
15.15,-14.202106,-0.24787351,-10.6515795,-0.185905133,2.995475221,0.052280905,2.246606416,0.039210679
15.1625,-14.4463522,-0.252136411,-10.83476415,-0.189102308,3.483899524,0.060805517,2.612924643,0.045604138
15.16875,-14.5668209,-0.254238986,-10.92511567,-0.19067924,3.727330155,0.065054184,2.795497616,0.048790638
15.19615385,-15.08174335,-0.263226078,-11.31130752,-0.197419559,4.787447896,0.083556729,3.590585922,0.062667546
15.2,-15.15225392,-0.26445672,-11.36419044,-0.19834254,4.935179893,0.086135138,3.70138492,0.064601354
15.175,-14.68617432,-0.256322096,-11.01463074,-0.192241572,3.970190047,0.069292888,2.977642535,0.051969666
15.2,-15.15225392,-0.26445672,-11.36419044,-0.19834254,4.935179893,0.086135138,3.70138492,0.064601354
15.2,-15.15225392,-0.26445672,-11.36419044,-0.19834254,4.935179893,0.086135138,3.70138492,0.064601354
15.2,-15.15225392,-0.26445672,-11.36419044,-0.19834254,4.935179893,0.086135138,3.70138492,0.064601354
15.2125,-15.37836866,-0.268403167,-11.53377649,-0.201302375,5.41328819,0.094479702,4.059966142,0.070859777
15.21875,-15.48966424,-0.270345641,-11.61724818,-0.202759231,5.651117261,0.098630603,4.238337946,0.073972952
15.24615385,-15.96354153,-0.27861636,-11.97265615,-0.20896227,6.683209303,0.116644007,5.012406977,0.087483005
15.25,-16.0281861,-0.279744621,-12.02113958,-0.209808465,6.826559287,0.119145936,5.119919465,0.089359452
15.225,-15.5997739,-0.272267417,-11.69983042,-0.204200563,5.888081017,0.1027664,4.416060762,0.0770748
15.25,-16.0281861,-0.279744621,-12.02113958,-0.209808465,6.826559287,0.119145936,5.119919465,0.089359452
15.25,-16.0281861,-0.279744621,-12.02113958,-0.209808465,6.826559287,0.119145936,5.119919465,0.089359452
15.25,-16.0281861,-0.279744621,-12.02113958,-0.209808465,6.826559287,0.119145936,5.119919465,0.089359452
15.2625,-16.23506187,-0.283355284,-12.17629641,-0.212516463,7.289669942,0.127228742,5.467252456,0.095421556
15.26875,-16.33663921,-0.285128143,-12.25247941,-0.213846107,7.519568631,0.131241231,5.639676473,0.098430923
15.29615385,-16.76715028,-0.292641979,-12.57536271,-0.219481484,8.51352873,0.148589107,6.385146548,0.11144183
15.3,-16.82561224,-0.293662332,-12.61920918,-0.220246749,8.651093017,0.150990057,6.488319763,0.113242543
15.275,-16.43696579,-0.286879172,-12.32772434,-0.215159379,7.748315901,0.135233624,5.811236926,0.101425218
15.3,-16.82561224,-0.293662332,-12.61920918,-0.220246749,8.651093017,0.150990057,6.488319763,0.113242543
15.3,-16.82561224,-0.293662332,-12.61920918,-0.220246749,8.651093017,0.150990057,6.488319763,0.113242543
15.3,-16.82561224,-0.293662332,-12.61920918,-0.220246749,8.651093017,0.150990057,6.488319763,0.113242543
15.3125,-17.01223576,-0.296919527,-12.75917682,-0.222689645,9.094671251,0.158731958,6.821003438,0.119048968
15.31875,-17.10359734,-0.298514087,-12.827698,-0.223885566,9.31438839,0.162566745,6.985791293,0.121925059
15.34615385,-17.48863354,-0.305234237,-13.11647516,-0.228925678,10.26048369,0.179079223,7.695362767,0.134309417
15.35,-17.54062654,-0.306141686,-13.1554699,-0.229606264,10.39091525,0.181355683,7.793186438,0.136016763
15.325,-17.19364942,-0.300085793,-12.89523707,-0.225064345,9.532679282,0.16637664,7.149509462,0.12478248
15.35,-17.54062654,-0.306141686,-13.1554699,-0.229606264,10.39091525,0.181355683,7.793186438,0.136016763
15.35,-17.54062654,-0.306141686,-13.1554699,-0.229606264,10.39091525,0.181355683,7.793186438,0.136016763
15.35,-17.54062654,-0.306141686,-13.1554699,-0.229606264,10.39091525,0.181355683,7.793186438,0.136016763
15.3625,-17.70608373,-0.309029459,-13.2795628,-0.231772094,10.81061755,0.18868087,8.107963159,0.141510653
15.36875,-17.78678205,-0.31043791,-13.34008654,-0.232828433,11.01800167,0.192300406,8.263501249,0.144225305
15.39615385,-18.12445748,-0.316331458,-13.59334311,-0.237248594,11.906968,0.207815796,8.930226001,0.155861847
15.4,-18.16972686,-0.317121558,-13.62729514,-0.237841168,12.02898965,0.209945475,9.021742238,0.157459106
15.375,-17.86611858,-0.311822594,-13.39958893,-0.233866945,11.22369867,0.195890496,8.417774006,0.146917872
15.4,-18.16972686,-0.317121558,-13.62729514,-0.237841168,12.02898965,0.209945475,9.021742238,0.157459106
15.4,-18.16972686,-0.317121558,-13.62729514,-0.237841168,12.02898965,0.209945475,9.021742238,0.157459106
15.4,-18.16972686,-0.317121558,-13.62729514,-0.237841168,12.02898965,0.209945475,9.021742238,0.157459106
15.4125,-18.31320731,-0.319625764,-13.73490548,-0.239719323,12.42070628,0.21678222,9.315529711,0.162586665
15.41875,-18.38284711,-0.320841208,-13.78713534,-0.240630906,12.61372668,0.220151061,9.460295007,0.165113296
15.44615385,-18.67150784,-0.325879288,-14.00363088,-0.244409466,13.43685929,0.234517436,10.07764447,0.175888077
15.45,-18.70983186,-0.326548168,-14.0323739,-0.244911126,13.54927619,0.236479481,10.16195714,0.177359611
15.425,-18.45107949,-0.322032088,-13.83830962,-0.241524066,12.80481562,0.223486193,9.603611713,0.167614644
15.45,-18.70983186,-0.326548168,-14.0323739,-0.244911126,13.54927619,0.236479481,10.16195714,0.177359611
15.45,-18.70983186,-0.326548168,-14.0323739,-0.244911126,13.54927619,0.236479481,10.16195714,0.177359611
15.45,-18.70983186,-0.326548168,-14.0323739,-0.244911126,13.54927619,0.236479481,10.16195714,0.177359611
15.4625,-18.83063281,-0.328656543,-14.12297461,-0.246492407,13.90917147,0.242760838,10.4318786,0.182070629
15.46875,-18.888873,-0.329673026,-14.16665475,-0.247254769,14.08593808,0.245845998,10.56445356,0.184384498
15.49615385,-19.12710517,-0.333830962,-14.34532888,-0.250373221,14.83517686,0.258922681,11.12638265,0.194192011
15.5,-19.15829612,-0.334375346,-14.36872209,-0.25078151,14.93688823,0.26069788,11.20266617,0.19552341
15.475,-18.94566703,-0.330664269,-14.20925027,-0.247998201,14.26054782,0.248893513,10.69541086,0.186670134
15.5,-19.15829612,-0.334375346,-14.36872209,-0.25078151,14.93688823,0.26069788,11.20266617,0.19552341
15.5,-19.15829612,-0.334375346,-14.36872209,-0.25078151,14.93688823,0.26069788,11.20266617,0.19552341
15.5,-19.15829612,-0.334375346,-14.36872209,-0.25078151,14.93688823,0.26069788,11.20266617,0.19552341
15.5125,-19.25582588,-0.336077562,-14.44186941,-0.252058171,15.26143806,0.266362343,11.44607855,0.199771757
15.51875,-19.3023812,-0.336890105,-14.4767859,-0.252667579,15.42022,0.26913361,11.565165,0.201850208
15.54615385,-19.48901794,-0.340147531,-14.61676345,-0.255110648,16.08822839,0.280792556,12.06617129,0.210594417
15.55,-19.51292305,-0.340564754,-14.63469229,-0.255423565,16.17823827,0.282363525,12.1336787,0.211772644
15.525,-19.34745869,-0.337676856,-14.51059402,-0.253257642,15.57664074,0.271863667,11.68248055,0.20389775
15.55,-19.51292305,-0.340564754,-14.63469229,-0.255423565,16.17823827,0.282363525,12.1336787,0.211772644
15.55,-19.51292305,-0.340564754,-14.63469229,-0.255423565,16.17823827,0.282363525,12.1336787,0.211772644
15.55,-19.51292305,-0.340564754,-14.63469229,-0.255423565,16.17823827,0.282363525,12.1336787,0.211772644
15.5625,-19.58670392,-0.341852473,-14.69002794,-0.256389355,16.46426466,0.287355627,12.3481985,0.21551672
15.56875,-19.62134634,-0.342457097,-14.71600976,-0.256842823,16.60350712,0.289785867,12.45263034,0.2173394
15.59615385,-19.75547351,-0.344798058,-14.81660513,-0.258598544,17.183744,0.299912911,12.887808,0.224934683
